patent_id,inventor_id,disambig_inventor_name_first,location_id
8598100,fl:sh_ln:yanagi-5,Shinichi,210d78fd-16c8-11ed-9b5f-1234bde3cd05
5327315,fl:no_ln:nouchi-1,Norimoto,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
8683942,fl:we_ln:hsu-88,Wei-Tse,8faff863-16c8-11ed-9b5f-1234bde3cd05
D540328,fl:ma_ln:iacovelli-1,Marc,f4141084-16c7-11ed-9b5f-1234bde3cd05
10189796,fl:ta_ln:matsuyama-30,Takahiro,1bdd4dcf-16c8-11ed-9b5f-1234bde3cd05
5122360,fl:ch_ln:byers-5,Charles H.,f7ccd9fe-16c7-11ed-9b5f-1234bde3cd05
D755424,fl:he_ln:an-8,Hee-Joon,75436e0d-16c8-11ed-9b5f-1234bde3cd05
6713675,fl:ed_ln:lukas-1,Edward,c3f6661c-16c7-11ed-9b5f-1234bde3cd05
7508429,fl:su_ln:lim-125,Su-Hun,75436e0d-16c8-11ed-9b5f-1234bde3cd05
D983509,fl:be_ln:nethongkome-1,Benjamin,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
4397523,fl:ri_ln:feinbloom-1,Richard E.,92237ca2-16c8-11ed-9b5f-1234bde3cd05
10762155,fl:ku_ln:lee-150,Kuei-Ching,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
9030454,fl:ju_ln:baek-40,Ju-Hyeon,75f07306-16c8-11ed-9b5f-1234bde3cd05
6247375,fl:ro_ln:feindel-1,Robert E.,f441fc8c-16c7-11ed-9b5f-1234bde3cd05
11010836,fl:th_ln:farley-3,Thomas,92237ca2-16c8-11ed-9b5f-1234bde3cd05
11671728,fl:ka_ln:hanzawa-2,Katsuhiko,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10710355,fl:ch_ln:chen-1060,Chung-Ju,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
9633623,fl:we_ln:hung-4,Wei-Lun,90d48008-16c8-11ed-9b5f-1234bde3cd05
10790636,fl:ka_ln:abdelhalim-1,Karim,15c6406c-16c8-11ed-9b5f-1234bde3cd05
D988250,fl:he_ln:guanqi-1,He,8801128f-16c8-11ed-9b5f-1234bde3cd05
10022408,fl:an_ln:wellejus-1,Anja,43b3a9a9-16c8-11ed-9b5f-1234bde3cd05
11992529,fl:gr_ln:ross-12,Graham A.,635d4e58-49af-11ed-9879-1234bde3cd05
D806686,fl:er_ln:sia-2,Eric,8bf5b0c0-16c8-11ed-9b5f-1234bde3cd05
8810066,fl:ch_ln:moon-72,Chong-Sop,755a6338-16c8-11ed-9b5f-1234bde3cd05
10120352,fl:hi_ln:yano-36,Hirotoshi,42f90495-16c8-11ed-9b5f-1234bde3cd05
9969922,fl:zh_ln:zhou-306,Zhipeng,3b444e27-16c8-11ed-9b5f-1234bde3cd05
8644621,fl:hi_ln:sohma-2,Hidetomo,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
7648389,fl:be_ln:tarbell-4,Ben,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12046771,fl:la_ln:kruse-3,Lars,21d5890c-16c8-11ed-9b5f-1234bde3cd05
D894417,fl:gr_ln:paterson-3,Graeme L. J.,5d0d7d71-16c8-11ed-9b5f-1234bde3cd05
6282234,fl:to_ln:kameno-1,Toshiaki,6de5356f-16c8-11ed-9b5f-1234bde3cd05
4576310,fl:sh_ln:isgar-1,Shirley K.,df413f99-16c7-11ed-9b5f-1234bde3cd05
7869694,fl:by_ln:kim-116,Byung Wook,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
11846363,fl:ma_ln:bleeck-1,Matthias,74c5e364-16c8-11ed-9b5f-1234bde3cd05
8983974,fl:an_ln:chen-129,Annie,271cacf9-16c8-11ed-9b5f-1234bde3cd05
11789355,fl:yu_ln:lin-380,Yun-Yue,90eaa921-16c8-11ed-9b5f-1234bde3cd05
10416753,fl:st_ln:kitchens-1,Stephen Anthony,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11379598,fl:pe_ln:minig-1,Peter,2b46da7d-16c8-11ed-9b5f-1234bde3cd05
5791263,fl:ri_ln:watt-3,Richard L.,01e7e39e-16c8-11ed-9b5f-1234bde3cd05
6059316,fl:jo_ln:whittington-1,John,e406299b-16c7-11ed-9b5f-1234bde3cd05
11182064,fl:ry_ln:taguchi-6,Ryouji,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9699049,fl:ma_ln:bansal-9,Mayank,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10435463,fl:co_ln:schinkel-1,Cornelia Johanna,a666c2f5-16c8-11ed-9b5f-1234bde3cd05
11813609,fl:ma_ln:artigue-1,Marc,67403531-49af-11ed-9879-1234bde3cd05
7779037,fl:da_ln:starke-4,David H.,8d409a29-16c8-11ed-9b5f-1234bde3cd05
11620824,fl:so_ln:hwang-35,Soo Hyun,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
8171156,fl:mi_ln:dilorenzo-1,Michele,c3248700-16c7-11ed-9b5f-1234bde3cd05
12222322,fl:ol_ln:nagler-1,Oliver,145cee04-16c8-11ed-9b5f-1234bde3cd05
5125804,fl:to_ln:aihara-5,Toshinori,2202226a-16c8-11ed-9b5f-1234bde3cd05
D961462,fl:ha_ln:hawkins-8,Harold M.,ec2f0cf3-16c7-11ed-9b5f-1234bde3cd05
D1071213,fl:yo_ln:fujii-30,Yoshiyuki,9c23cb72-16c8-11ed-9b5f-1234bde3cd05
9436635,fl:th_ln:mcsweeny-1,Thomas J,c8cebb84-16c7-11ed-9b5f-1234bde3cd05
D656258,fl:an_ln:georgitsis-3,Anthony C.,c7d0832f-16c7-11ed-9b5f-1234bde3cd05
7945322,fl:wa_ln:dabney-1,Warren S.,fa534476-16c7-11ed-9b5f-1234bde3cd05
9377446,fl:mi_ln:krummen-1,Michael,5be7fdf2-16c8-11ed-9b5f-1234bde3cd05
11407295,fl:da_ln:strumpf-2,David,d823b558-16c7-11ed-9b5f-1234bde3cd05
D867391,fl:ke_ln:yoshioka-18,Keiichi,42f90495-16c8-11ed-9b5f-1234bde3cd05
D635592,fl:ma_ln:fujino-9,Masanori,8a6b93a0-16c8-11ed-9b5f-1234bde3cd05
7869211,fl:jo_ln:kunkle-1,Jonathan,003d6a71-16c8-11ed-9b5f-1234bde3cd05
9507590,fl:ri_ln:domenecci-1,Ricardo Pescuma,a63a467e-16c8-11ed-9b5f-1234bde3cd05
10401184,fl:yu_ln:nakagawa-46,Yuichiro,34b4468e-16c8-11ed-9b5f-1234bde3cd05
10366938,fl:ma_ln:umehara-7,Masashi,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
11310097,fl:su_ln:natarajan-7,Subhashini,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
9738399,fl:ch_ln:lee-1020,CHANG-JUNG,907f9ab3-16c8-11ed-9b5f-1234bde3cd05
7511662,fl:mi_ln:mathews-7,Michael B.,816d24e6-16c8-11ed-9b5f-1234bde3cd05
7850717,fl:jo_ln:dewey-5,Jonathan M.,cc8b6517-16c7-11ed-9b5f-1234bde3cd05
8152530,fl:do_ln:price-7,Douglas,d1be55cf-16c7-11ed-9b5f-1234bde3cd05
12411287,fl:ka_ln:nakajima-10,Kazuhide,83053c05-16c8-11ed-9b5f-1234bde3cd05
5431598,038i9tl3q2xeu7m36awgqe7oc,Joseph R.,3f0b4d04-16c8-11ed-9b5f-1234bde3cd05
11054335,fl:mi_ln:santarone-1,Michael S.,f6900d84-16c7-11ed-9b5f-1234bde3cd05
D749709,fl:ph_ln:steiner-2,Philipp,5836da24-16c8-11ed-9b5f-1234bde3cd05
5485605,fl:ma_ln:williams-28,Marvin L.,dd056d2b-16c7-11ed-9b5f-1234bde3cd05
9592833,fl:ch_ln:gosnell-1,Charles E.,0488d4e6-16c8-11ed-9b5f-1234bde3cd05
8696242,fl:mi_ln:fesi-1,Michael A.,d22e3c17-16c7-11ed-9b5f-1234bde3cd05
12172171,fl:mi_ln:crooks-3,Michael,ee0d3f61-16c7-11ed-9b5f-1234bde3cd05
10785897,fl:ph_ln:hughes-8,Phillip N.,c8bb57fa-16c7-11ed-9b5f-1234bde3cd05
8473769,fl:fr_ln:decollibus-1,Francesco M.,9377f226-16c8-11ed-9b5f-1234bde3cd05
9871247,fl:ro_ln:costi-2,Ronny,50db8972-16c8-11ed-9b5f-1234bde3cd05
11154284,fl:pr_ln:rao-50,Prasada,8801128f-16c8-11ed-9b5f-1234bde3cd05
10723301,fl:sr_ln:malapati-1,Srinivas Reddy,edb0ba3d-16c7-11ed-9b5f-1234bde3cd05
4949363,fl:ge_ln:brown-1,Gedney B.,fe1224b4-16c7-11ed-9b5f-1234bde3cd05
10078207,fl:le_ln:krivopisk-1,Leonid,4f3051a9-16c8-11ed-9b5f-1234bde3cd05
11931312,fl:er_ln:benz-1,Eric D.,e7eb6fb6-16c7-11ed-9b5f-1234bde3cd05
10601541,fl:do_ln:medina-2,Douglas,cb9b1a34-16c7-11ed-9b5f-1234bde3cd05
11849247,fl:yu_ln:su-11,Yung-Chun,907f3ef5-16c8-11ed-9b5f-1234bde3cd05
9591906,fl:ya_ln:guy-1,Yakov,6ab79aac-16c8-11ed-9b5f-1234bde3cd05
7201138,fl:sa_ln:yamaguchi-18,Satoshi,93301aaa-16c8-11ed-9b5f-1234bde3cd05
8719214,fl:st_ln:stergiou-1,Stergios,c77c026c-16c7-11ed-9b5f-1234bde3cd05
5930792,fl:mi_ln:polcyn-1,Michael J.,d2f15ec9-16c7-11ed-9b5f-1234bde3cd05
5911737,fl:pe_ln:krulevitch-1,Peter,c3f6bfd4-16c7-11ed-9b5f-1234bde3cd05
9018224,fl:gr_ln:morriello-1,Gregori J.,0bf8ea57-16c8-11ed-9b5f-1234bde3cd05
11031916,fl:na_ln:seetharaman-1,Narayanan,
8457264,fl:pa_ln:astrachan-1,Paul,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
8782409,fl:ri_ln:johnson-46,Richard,09775bb1-16c8-11ed-9b5f-1234bde3cd05
7794892,fl:ta_ln:morimoto-23,Takashi,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
11733663,fl:ra_ln:nayak-14,Rajesh C.,ba6861ee-16c7-11ed-9b5f-1234bde3cd05
5734749,fl:to_ln:fukushima-21,Toshikazu,42f90495-16c8-11ed-9b5f-1234bde3cd05
10712558,fl:au_ln:simpson-1,Austin,1ad5627f-16c8-11ed-9b5f-1234bde3cd05
8237197,fl:da_ln:tekleab-2,Daniel,07f9be6b-16c8-11ed-9b5f-1234bde3cd05
5968975,fl:su_ln:christman-1,Susan,8a6e68e9-16c8-11ed-9b5f-1234bde3cd05
4166592,038k4xewi9f9agy84y13xw45e,Edward L.,e5bbad71-16c7-11ed-9b5f-1234bde3cd05
5163154,fl:do_ln:dewaleffe-1,Dominique,a18ba0dd-16c8-11ed-9b5f-1234bde3cd05
10510837,fl:po_ln:tseng-22,Po-Hao,90e7ba7e-16c8-11ed-9b5f-1234bde3cd05
10114053,fl:li_ln:zhai-19,Lilei,974dc4fe-49af-11ed-9879-1234bde3cd05
9434770,fl:ta_ln:dasgupta-7,Tapas,e2ead16e-16c7-11ed-9b5f-1234bde3cd05
4783560,fl:mi_ln:servais-1,Michel,6a85a409-16c8-11ed-9b5f-1234bde3cd05
6237191,fl:fr_ln:ferrari-5,Franco,93783e04-16c8-11ed-9b5f-1234bde3cd05
10082372,fl:va_ln:iliev-3,Vall A.,ef0419c2-16c7-11ed-9b5f-1234bde3cd05
11135234,fl:ei_ln:umemura-2,Eijiro,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
D749977,fl:ma_ln:newson-1,Marc A.,b38b1284-16c7-11ed-9b5f-1234bde3cd05
5342846,038kgdw0xit4ihvq4kiv1342r,Thomas R.,5a423e8b-16c8-11ed-9b5f-1234bde3cd05
5551377,fl:no_ln:sharber-2,Norman G.,222a225b-16c8-11ed-9b5f-1234bde3cd05
10702016,fl:br_ln:youngs-3,Bryan K.,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
11743336,fl:ju_ln:li-39,Junyi,3b444e27-16c8-11ed-9b5f-1234bde3cd05
D941146,fl:to_ln:barber-3,Tom,198b0471-16c8-11ed-9b5f-1234bde3cd05
D1054735,fl:hu_ln:zhu-62,Huiling,974dc4fe-49af-11ed-9879-1234bde3cd05
12320571,fl:su_ln:kokane-1,Sumedh Sanjay,67aa7d75-49af-11ed-9879-1234bde3cd05
6011350,fl:st_ln:opresko-1,Stephen T.,a9fe8a86-16c8-11ed-9b5f-1234bde3cd05
5722151,fl:uw_ln:schmidt-2,Uwe,2fd58d8f-16c8-11ed-9b5f-1234bde3cd05
6883883,fl:pa_ln:root-1,Paul,1971fe87-16c8-11ed-9b5f-1234bde3cd05
11906214,fl:li_ln:dellweg-1,Linus,7ea15891-16c8-11ed-9b5f-1234bde3cd05
5566088,fl:br_ln:herscher-1,Bret,c6a61746-16c7-11ed-9b5f-1234bde3cd05
8660070,fl:no_ln:miki-11,Nobuhiko,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
9781042,fl:qi_ln:li-216,Qi,34e94420-16c8-11ed-9b5f-1234bde3cd05
7066604,fl:ku_ln:cho-18,Kun-ho,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
10314363,fl:yu_ln:takata-1,Yuichi,8d0c055e-16c8-11ed-9b5f-1234bde3cd05
9730340,fl:cr_ln:stanley-1,Craig M.,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
11199220,fl:jo_ln:jennes-3,Jörg,4e24b47c-16c8-11ed-9b5f-1234bde3cd05
6327852,fl:ka_ln:hirose-6,Katsuhiko,11f50cd8-16c8-11ed-9b5f-1234bde3cd05
6981278,fl:je_ln:minnig-1,Jeffrey T.,d1be23e3-16c7-11ed-9b5f-1234bde3cd05
12341755,fl:be_ln:harel-2,Ben,f6133131-16c7-11ed-9b5f-1234bde3cd05
10909415,fl:sa_ln:li-37,Sanping,3b444e27-16c8-11ed-9b5f-1234bde3cd05
11918680,fl:la_ln:duthumm-1,Laurence,08356fad-16c8-11ed-9b5f-1234bde3cd05
12344628,fl:sy_ln:itoh-1,Syouichi,42f90495-16c8-11ed-9b5f-1234bde3cd05
5011182,fl:ha_ln:husby-1,Harald Snorre,0e19de01-16c8-11ed-9b5f-1234bde3cd05
8670841,fl:ro_ln:johnson-49,Robert Shawn,035070ef-16c8-11ed-9b5f-1234bde3cd05
D1069112,fl:jo_ln:rogers-17,Jonathan Allen,1c1968ea-16c8-11ed-9b5f-1234bde3cd05
10349187,fl:zo_ln:zhou-17,Zonglin,9f569f0b-49af-11ed-9879-1234bde3cd05
4008265,fl:sh_ln:aono-3,Shunji,
9911485,fl:xi_ln:dong-139,Xiangyu,1893009c-16c8-11ed-9b5f-1234bde3cd05
8626855,fl:gr_ln:pounds-2,Gregory E.,13f05eea-16c8-11ed-9b5f-1234bde3cd05
12459175,fl:ta_ln:isaka-11,Tadaharu,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
10021330,fl:ku_ln:hara-3,Kunihiko,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
8741779,fl:ta_ln:ohmi-3,Tadahiro,a039f7b0-16c8-11ed-9b5f-1234bde3cd05
8419661,fl:ri_ln:osu-1,Rieko,15c69712-16c8-11ed-9b5f-1234bde3cd05
9884179,fl:st_ln:kute-1,Stephanie,ef24d1ba-16c7-11ed-9b5f-1234bde3cd05
D342299,fl:ti_ln:armstrong-4,Timothy O.,816cf2b5-16c8-11ed-9b5f-1234bde3cd05
7555068,fl:ti_ln:schmidl-2,Timothy M.,439af3dd-16c8-11ed-9b5f-1234bde3cd05
8094361,fl:ju_ln:wehner-1,Justin Gordon Adams,c402ac78-16c7-11ed-9b5f-1234bde3cd05
9883060,fl:mi_ln:hayakawa-12,Mizuki,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
8392581,fl:im_ln:shaikh-3,Imtiyaz,c5888b9f-16c7-11ed-9b5f-1234bde3cd05
D1019449,fl:da_ln:deiuliis-4,Daniele,4affd925-16c8-11ed-9b5f-1234bde3cd05
5504914,fl:fe_ln:lai-12,Feipei,907f467a-16c8-11ed-9b5f-1234bde3cd05
6832184,038nvj8p31pxm8ds21yklg3b8,William H.,8d409a29-16c8-11ed-9b5f-1234bde3cd05
8203323,fl:su_ln:kulkarni-1,Sumeet Prakash,145cee04-16c8-11ed-9b5f-1234bde3cd05
9548475,fl:ky_ln:kang-68,Kyoung Won,3eb30168-16c8-11ed-9b5f-1234bde3cd05
12262253,fl:my_ln:youn-4,Myungjune,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
D465341,fl:jo_ln:hutton-7,John,07e4f6c2-16c8-11ed-9b5f-1234bde3cd05
10643160,fl:xu_ln:liu-51,Xuan,0951a6b6-16c8-11ed-9b5f-1234bde3cd05
9543759,fl:an_ln:hagen-3,Anders Ivar,402cf736-16c8-11ed-9b5f-1234bde3cd05
4495517,fl:fr_ln:sportelli-1,Frank A.,0be84bc3-16c8-11ed-9b5f-1234bde3cd05
9235463,fl:je_ln:kim-143,Jeong Nyeo,3eb30168-16c8-11ed-9b5f-1234bde3cd05
D1036468,fl:cr_ln:schaefer-1,Craig,620b2508-16c8-11ed-9b5f-1234bde3cd05
7132988,fl:ra_ln:snoeyink-1,Randall J.,f691b52b-16c7-11ed-9b5f-1234bde3cd05
8062935,fl:ho_ln:zhang-123,Hongyong,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
D498176,fl:fu_ln:yano-5,Fumihiro,f4430944-16c7-11ed-9b5f-1234bde3cd05
8832184,fl:ju_ln:britto-1,Jude Arvind,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
6261948,fl:ch_ln:dennison-5,Charles H.,8e6eb073-16c8-11ed-9b5f-1234bde3cd05
7522847,fl:ma_ln:caresosa-1,Mario,c2e2593f-16c7-11ed-9b5f-1234bde3cd05
10574462,fl:ul_ln:wiehe-1,Ulrich,b209e07e-16c7-11ed-9b5f-1234bde3cd05
D1053216,fl:zh_ln:lv-54,Zhuo,3b444e27-16c8-11ed-9b5f-1234bde3cd05
7959744,fl:jo_ln:sharkey-5,Joseph K.,e5a54da0-16c7-11ed-9b5f-1234bde3cd05
12111393,fl:ay_ln:naguib-1,Ayman Fawzy,c6a61746-16c7-11ed-9b5f-1234bde3cd05
12295325,fl:je_ln:sernett-1,Jeffrey M.,cfa6678c-16c7-11ed-9b5f-1234bde3cd05
12049671,fl:wi_ln:taylor-8,William R.,dbff19ee-16c7-11ed-9b5f-1234bde3cd05
11911671,fl:da_ln:lee-223,David S.,0bfb7c38-16c8-11ed-9b5f-1234bde3cd05
9175485,fl:de_ln:bour-1,Denys,ba69ca04-16c7-11ed-9b5f-1234bde3cd05
7838510,fl:mi_ln:willhauck-1,Michael,2bf6f838-16c8-11ed-9b5f-1234bde3cd05
D1052846,fl:ji_ln:li-191,Jing,ec2f0cf3-16c7-11ed-9b5f-1234bde3cd05
9831275,fl:ma_ln:jintyou-1,Masami,b47a91c4-16c7-11ed-9b5f-1234bde3cd05
10942681,fl:mi_ln:kang-22,Min Gu,1aeb3c64-16c8-11ed-9b5f-1234bde3cd05
8006293,fl:ha_ln:zhang-284,Hanzhong,198aa9d5-16c8-11ed-9b5f-1234bde3cd05
8479258,fl:ma_ln:weik-1,Martin Herman,01b2ebbb-16c8-11ed-9b5f-1234bde3cd05
6634356,fl:jo_ln:o'dea-3,John,8d236736-16c8-11ed-9b5f-1234bde3cd05
5831772,fl:yo_ln:itoh-32,Yoshinori,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8020027,fl:mi_ln:hutton-7,Michael D.,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12054604,fl:ke_ln:yocca-1,Kevin R.,8b6357dd-16c8-11ed-9b5f-1234bde3cd05
9801866,fl:ra_ln:singh-38,Rajinder,c6c58bd8-16c7-11ed-9b5f-1234bde3cd05
11948302,fl:ru_ln:quddus-2,Rushna,92237ca2-16c8-11ed-9b5f-1234bde3cd05
8307165,fl:jo_ln:edmondson-3,John H.,05dc2e20-16c8-11ed-9b5f-1234bde3cd05
D520714,fl:ka_ln:french-2,Kathrine Daphne,3ded46bb-16c8-11ed-9b5f-1234bde3cd05
9592621,fl:fr_ln:modica-1,Francesco,95e5597a-16c8-11ed-9b5f-1234bde3cd05
7415322,fl:th_ln:clement-3,Thomas J.,04726932-16c8-11ed-9b5f-1234bde3cd05
9423757,fl:yu_ln:nakashima-12,Yusuke,9f02919d-16c8-11ed-9b5f-1234bde3cd05
5661793,fl:ju_ln:tanji-2,Junichi,9f07d295-16c8-11ed-9b5f-1234bde3cd05
5566368,fl:no_ln:yamashita-13,Norio,42f90495-16c8-11ed-9b5f-1234bde3cd05
11333653,fl:le_ln:wang-45,Lei,4b6a6f27-16c8-11ed-9b5f-1234bde3cd05
4006450,038r5c6mhhx6yk2953j3vze7l,Gerd,0d80ab6d-16c8-11ed-9b5f-1234bde3cd05
7949917,fl:se_ln:yanagida-1,Seiji,a05bd992-16c8-11ed-9b5f-1234bde3cd05
10172668,fl:mi_ln:moses-2,Michael C.,df413f99-16c7-11ed-9b5f-1234bde3cd05
11959793,fl:ev_ln:spyropoulos-1,Evangelos,13f05eea-16c8-11ed-9b5f-1234bde3cd05
6840121,fl:ke_ln:hartl-1,Kevin Martin,6c716cfb-16c8-11ed-9b5f-1234bde3cd05
5771141,fl:yo_ln:mizoshita-1,Yoshifumi,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
8066643,fl:ta_ln:imahashi-5,Takuya,1c0a3d5a-16c8-11ed-9b5f-1234bde3cd05
11601576,fl:zh_ln:mei-23,Zhewen,6d589720-16c8-11ed-9b5f-1234bde3cd05
12155155,fl:ni_ln:peterson-3,Nicholas P.,9fe71c68-16c8-11ed-9b5f-1234bde3cd05
6940555,fl:sh_ln:fujii-43,Shinichi,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
6677369,fl:da_ln:herron-2,David Kent,e0a8c424-16c7-11ed-9b5f-1234bde3cd05
11069994,fl:jo_ln:sudik-1,Joseph,f5405210-16c7-11ed-9b5f-1234bde3cd05
4697923,fl:ge_ln:jones-14,Gerald W.,0489589f-16c8-11ed-9b5f-1234bde3cd05
9711405,fl:fu_ln:fukuyo-1,Fumitsugu,a11bdb31-16c8-11ed-9b5f-1234bde3cd05
5361501,fl:al_ln:fajnsztajn-1,Aleksander,c693342f-16c7-11ed-9b5f-1234bde3cd05
5476068,fl:ri_ln:townsend-5,Richard,f5418252-16c7-11ed-9b5f-1234bde3cd05
4724438,038rz1s9ksxt98j2y3d8pvozi,Caspar P. A.,2233a8d1-16c8-11ed-9b5f-1234bde3cd05
D806142,fl:do_ln:serrurier-2,Douglas C.,ea7e6cc7-16c7-11ed-9b5f-1234bde3cd05
7206453,fl:ch_ln:lin-345,Chih-Lung,816d1200-16c8-11ed-9b5f-1234bde3cd05
7873390,fl:jo_ln:cohen-7,Jordan,0d3e742b-16c8-11ed-9b5f-1234bde3cd05
4298814,fl:yu_ln:takanashi-7,Yukio,22028560-16c8-11ed-9b5f-1234bde3cd05
10802834,fl:wi_ln:calkins-1,Willis,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
12050744,fl:su_ln:yoon-193,Sungjin,6d731d5e-49af-11ed-9879-1234bde3cd05
9582350,fl:ga_ln:kakkar-1,Gaurav,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
6656059,fl:hi_ln:watanabe-102,Hideo,39bc2127-16c8-11ed-9b5f-1234bde3cd05
12382552,fl:ma_ln:greenfield-5,Matthew,10f75bbf-16c8-11ed-9b5f-1234bde3cd05
9678785,fl:ko_ln:skibski-1,Konrad K.,63444727-16c8-11ed-9b5f-1234bde3cd05
11756194,fl:ar_ln:laurinavicius-1,Arvydas,4ce26096-16c8-11ed-9b5f-1234bde3cd05
10006484,fl:ke_ln:yuda-3,Keiji,8bf20cf7-16c8-11ed-9b5f-1234bde3cd05
7798495,fl:pi_ln:jolicoeur-1,Pierre,097ced31-16c8-11ed-9b5f-1234bde3cd05
8327091,fl:fr_ln:ross-7,Frank F.,8e6e9342-16c8-11ed-9b5f-1234bde3cd05
RE50335,fl:sa_ln:venkataraman-4,Sairamkumar,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12041258,fl:al_ln:topchy-1,Alexander,ed74f1e0-16c7-11ed-9b5f-1234bde3cd05
7086965,fl:vi_ln:keller-2,Viktor,f516b912-16c7-11ed-9b5f-1234bde3cd05
5359311,fl:to_ln:kawabata-6,Toshio,881e9b43-16c8-11ed-9b5f-1234bde3cd05
10096426,fl:su_ln:masuda-1,Sunao,42f90495-16c8-11ed-9b5f-1234bde3cd05
11315898,fl:an_ln:ploessl-1,Andreas,3310d28d-16c8-11ed-9b5f-1234bde3cd05
12159253,fl:di_ln:bagga-1,Dipanker,f8bc137b-16c7-11ed-9b5f-1234bde3cd05
10733984,fl:an_ln:kothari-7,Anshul,c6a61746-16c7-11ed-9b5f-1234bde3cd05
6987259,fl:ar_ln:olszak-2,Artur,c6928c8c-16c7-11ed-9b5f-1234bde3cd05
11614694,fl:sa_ln:takahashi-20,Sakon,1d2251c8-16c8-11ed-9b5f-1234bde3cd05
10771660,fl:ma_ln:hansson-9,Magnus,b86c5343-16c7-11ed-9b5f-1234bde3cd05
5205977,fl:ja_ln:scholz-2,James P.,0082888a-16c8-11ed-9b5f-1234bde3cd05
11989627,fl:ji_ln:liu-641,Jianbo,5836da24-16c8-11ed-9b5f-1234bde3cd05
5863202,fl:we_ln:withers-1,Wendt L.,d0482647-16c7-11ed-9b5f-1234bde3cd05
6335520,fl:su_ln:lee-205,Sung Ho,3eea8bf8-16c8-11ed-9b5f-1234bde3cd05
7027055,fl:ma_ln:anderson-40,Mark Stephen,1aea2d99-16c8-11ed-9b5f-1234bde3cd05
7343306,fl:jo_ln:santosuosso-3,John M.,df5dffc5-16c7-11ed-9b5f-1234bde3cd05
6150713,fl:ky_ln:lee-225,Kyu Han,74f0cc3a-16c8-11ed-9b5f-1234bde3cd05
7659328,fl:ma_ln:scholz-4,Mario,5a722777-16c8-11ed-9b5f-1234bde3cd05
4788704,fl:ge_ln:donges-1,Gerhard,2e26fbe6-16c8-11ed-9b5f-1234bde3cd05
10520227,fl:ry_ln:yates-2,Ryan,15c69712-16c8-11ed-9b5f-1234bde3cd05
4037222,fl:el_ln:solomon-1,Elias E.,0b2d593a-16c8-11ed-9b5f-1234bde3cd05
D936743,fl:th_ln:muldowney-1,Thomas A.,ea528c64-16c7-11ed-9b5f-1234bde3cd05
9103176,fl:lu_ln:delmar-1,Ludovic,b959c11e-16c7-11ed-9b5f-1234bde3cd05
6040324,fl:yu_ln:shibouta-1,Yumiko,8a6d687d-16c8-11ed-9b5f-1234bde3cd05
7116346,fl:bu_ln:paasch-1,Burkhard,7d97066f-49af-11ed-9879-1234bde3cd05
7153966,fl:je_ln:dung-1,Jen-Sen,002eb275-16c8-11ed-9b5f-1234bde3cd05
10698032,fl:jo_ln:bourilkov-1,Jordan Todorov,073fd7ca-16c8-11ed-9b5f-1234bde3cd05
11606098,fl:ga_ln:virbila-1,Gabriel,3b268d6d-16c8-11ed-9b5f-1234bde3cd05
7652914,fl:ro_ln:cheek-7,Roger W.,0d3fb2d9-16c8-11ed-9b5f-1234bde3cd05
10435611,fl:da_ln:mpofu-1,David T.,f2f95f4f-16c7-11ed-9b5f-1234bde3cd05
8087720,fl:pe_ln:wang-72,Pei-Chung,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
9032407,fl:ma_ln:saito-27,Masahiko,8d09bc30-16c8-11ed-9b5f-1234bde3cd05
5204577,fl:da_ln:saya-1,Daisuke,5470bc39-16c8-11ed-9b5f-1234bde3cd05
