patent_id,filing_date
3983427,1975-05-14
4028680,1975-05-14
4028681,1975-05-14
4163089,1975-05-14
4038889,1975-05-14
4483709,1975-05-14
D243039,1975-05-14
D244057,1975-05-14
3978611,1975-05-14
4049647,1975-05-14
4058489,1975-05-15
4006329,1975-05-14
3999521,1975-05-14
3994283,1975-05-14
3998462,1975-05-14
3954236,1975-05-14
4017705,1975-05-14
4022062,1975-05-14
3971152,1975-05-14
3990131,1975-05-14
4008919,1975-05-14
4006086,1975-05-14
4054743,1975-05-14
4034151,1975-05-14
3972541,1975-05-14
4013057,1975-05-14
4088940,1975-05-14
4065997,1975-06-16
3967428,1975-04-29
3987038,1975-05-21
3957772,1975-05-21
3952942,1975-05-15
3986126,1975-05-15
4000015,1975-05-15
3959452,1975-05-15
4031264,1975-05-15
3953826,1975-05-15
3990842,1975-05-15
3984369,1975-05-15
3992339,1975-05-15
3970068,1975-05-15
3989920,1975-05-15
4005231,1975-05-15
RE32110,1975-05-15
3974132,1975-05-15
3969351,1975-05-15
3955325,1975-05-15
4016918,1975-05-14
4020232,1975-05-14
3974724,1975-05-14
3979238,1975-05-14
3977113,1975-05-14
3955670,1975-05-14
3980429,1975-05-14
4048317,1975-05-14
3984289,1975-05-14
3986825,1975-05-14
4026135,1975-05-14
4020703,1975-05-15
3980412,1975-05-15
3996467,1975-05-15
4038496,1975-05-15
4013437,1975-05-15
4028162,1975-05-15
4020179,1975-05-15
4044221,1975-05-15
4002935,1975-05-15
D243577,1975-05-15
3945656,1975-05-15
4133838,1975-05-15
4018201,1975-05-15
3987572,1975-05-15
4019353,1975-05-15
4030114,1975-05-15
4016056,1975-05-15
4023964,1975-05-15
3970325,1975-05-15
4005435,1975-05-15
3986726,1975-05-15
3960478,1975-05-15
3989326,1975-05-15
4001812,1975-05-15
RE29167,1975-05-15
3997588,1975-05-15
3967106,1975-05-15
3968962,1975-05-15
3974455,1975-05-15
3983768,1975-05-15
4017026,1975-05-15
4012748,1975-05-15
3970658,1975-05-15
4087486,1975-05-15
4084075,1975-05-15
3987541,1975-05-15
3949816,1975-05-15
4017383,1975-05-15
4024553,1975-05-15
3944096,1975-05-15
4018939,1975-05-15
3994426,1975-05-15
3972461,1975-05-15
4010882,1975-05-15
4021918,1975-05-15
3974761,1975-05-15
3967489,1975-05-15
4041784,1975-05-15
3935189,1975-05-15
3970980,1975-05-15
4010502,1975-05-15
3964087,1975-05-15
3986303,1975-05-15
3984719,1975-05-15
4040587,1975-05-15
4034450,1975-05-15
4026925,1975-05-15
3966080,1975-05-15
4012454,1975-05-15
D244562,1975-05-15
3977745,1975-05-15
4035996,1975-05-15
4000426,1975-05-15
4063423,1975-05-15
3962629,1975-05-15
4003796,1975-05-15
4011876,1975-05-15
4021186,1975-05-15
3995503,1975-05-15
3974537,1975-05-15
3985430,1975-05-15
3967577,1975-05-15
3987670,1975-05-15
4009543,1975-05-15
3977306,1975-05-15
4052930,1975-05-15
4010652,1975-05-15
4051489,1975-05-15
4018537,1975-05-15
4050643,1975-05-15
3985568,1975-05-15
3981462,1975-05-15
3997334,1975-05-15
3975103,1975-05-14
3975060,1975-05-14
3983971,1975-05-14
3988743,1975-05-14
4045400,1975-05-14
3997714,1975-05-14
3990451,1975-05-15
4024407,1975-05-15
4030980,1975-05-15
3995427,1975-05-15
4012462,1975-05-15
3967035,1975-05-15
3965129,1975-05-15
4014628,1975-05-15
4023869,1975-05-15
4006797,1975-05-15
4032665,1975-05-15
4012534,1975-05-15
3964934,1975-05-15
4135927,1975-05-15
4005063,1975-05-15
4007178,1975-05-15
3985866,1975-05-15
3987145,1975-05-15
3991680,1975-05-15
3965121,1975-05-15
3988349,1975-05-15
D244022,1975-05-15
3987859,1975-05-15
4169825,1975-05-15
3983934,1975-05-15
3993111,1975-05-15
3970374,1975-05-15
4039455,1975-05-15
4010027,1975-05-15
3976044,1975-05-15
4257488,1975-05-15
4012714,1975-05-15
4046406,1975-05-15
4109081,1975-05-15
3974436,1975-05-15
4011037,1975-05-15
3986889,1975-05-15
3986288,1975-05-15
3980187,1975-05-15
3942350,1975-05-15
4014651,1975-05-15
3973787,1975-05-15
3970988,1975-05-15
4029394,1975-05-15
3961444,1975-05-15
3996932,1975-05-15
3998130,1975-05-15
4061619,1975-05-15
4026206,1975-05-22
4042897,1975-05-15
4030486,1975-05-15
4277310,1975-05-15
3995266,1975-05-15
4005428,1975-05-15
4105387,1975-05-15
3989103,1975-05-15
4024010,1975-05-15
3987508,1975-05-15
4034870,1975-05-15
3971529,1975-05-15
3958340,1975-05-15
4032453,1975-05-15
3957563,1975-05-15
4072590,1975-05-15
4104104,1975-05-15
4090907,1975-05-15
4009049,1975-05-15
3964810,1975-05-15
D244992,1975-05-15
3941617,1975-05-15
3985066,1975-05-15
3957246,1975-05-15
3970174,1975-05-15
4021825,1975-05-15
4028600,1975-05-15
4080521,1975-05-15
3994236,1975-05-15
4094853,1975-05-15
RE29397,1975-05-15
3990274,1975-05-15
4029345,1975-05-15
4001095,1975-05-15
4085263,1975-05-15
4010035,1975-05-15
4024890,1975-05-15
3998222,1975-05-15
4023043,1975-05-15
3998274,1975-05-15
4058355,1975-05-15
3998452,1975-05-15
3978746,1975-05-15
4075911,1975-05-15
4018090,1975-05-15
3998463,1975-05-15
4050473,1975-05-15
3955792,1975-05-15
4049095,1975-05-15
4010402,1975-05-15
4123492,1975-05-22
3996049,1975-05-15
4231799,1975-05-15
4057034,1975-05-15
3997800,1975-05-15
3989949,1975-05-15
3970952,1975-05-15
4034551,1975-05-15
4038277,1975-05-15
4006491,1975-05-15
4005490,1975-05-15
4002827,1975-05-15
3984839,1975-05-15
3997464,1975-05-15
3975542,1975-05-15
3976785,1975-05-15
RE29492,1975-05-15
4075253,1975-05-15
3986224,1975-05-16
3991360,1975-05-16
4051563,1975-05-16
3992097,1975-05-16
4011450,1975-05-16
4026293,1975-05-16
3983590,1975-05-16
4026966,1975-05-15
4063142,1975-05-16
4030116,1975-05-16
3980209,1975-05-16
4000899,1975-05-16
3945643,1975-05-16
3980002,1975-05-16
3966335,1975-05-16
4047209,1975-05-16
3994308,1975-05-16
D243897,1975-05-16
4008086,1975-05-16
4039704,1975-05-16
4005966,1975-05-16
3964187,1975-05-16
4059786,1975-05-16
4013600,1975-05-16
3990505,1975-05-16
4014413,1975-05-16
3954040,1975-05-16
4072658,1975-05-15
3997809,1975-05-16
3978788,1975-05-16
4000806,1975-05-16
4052469,1975-05-16
4033913,1975-05-16
3982571,1975-05-16
3964380,1975-05-16
4009709,1975-05-15
3992070,1975-05-15
4036819,1975-05-15
4042537,1975-05-15
3987289,1975-05-15
3961956,1975-05-15
3999933,1975-05-15
3988138,1975-05-15
3988334,1975-05-16
3978432,1975-05-16
4022610,1975-05-16
3961050,1975-05-16
3993513,1975-05-16
3978817,1975-05-16
4019312,1975-05-16
3948412,1975-05-16
4026291,1975-05-16
4056396,1975-05-16
4033799,1975-05-16
4006584,1975-05-16
D243311,1975-05-16
4033887,1975-05-16
3970788,1975-05-16
3966289,1975-05-16
4175357,1975-05-16
3937454,1975-05-16
4030414,1975-05-16
3980115,1975-05-16
3998035,1975-05-16
3949408,1975-05-16
4059581,1975-05-16
4056646,1975-05-16
4007481,1975-05-16
4021788,1975-05-16
4007386,1975-05-16
4036318,1975-05-16
4008039,1975-05-16
4004403,1975-05-16
3995411,1975-05-16
3991066,1975-05-16
4004786,1975-05-16
4066348,1975-05-16
4029684,1975-05-16
3978998,1975-05-16
3982386,1975-05-16
3987514,1975-05-16
3985538,1975-05-16
3977356,1975-05-16
4018153,1975-05-16
4000370,1975-05-16
4004424,1975-05-16
4022330,1975-05-16
4028022,1975-05-16
4036015,1975-05-16
D242761,1975-05-16
3990741,1975-05-16
3978782,1975-05-16
3973202,1975-05-16
4010223,1975-05-16
4036962,1975-05-16
3958585,1975-05-16
3987750,1975-05-16
4037075,1975-05-16
4028207,1975-05-16
3968871,1975-05-16
3961899,1975-05-16
4032734,1975-05-16
3974880,1975-05-16
4030293,1975-05-16
3964590,1975-05-16
3961706,1975-05-16
4021071,1975-05-16
D249149,1975-05-16
4013617,1975-05-16
3977348,1975-05-16
4029011,1975-05-16
3990693,1975-05-16
3986285,1975-05-16
4007591,1975-05-16
4024070,1975-05-16
3992795,1975-05-16
3978507,1975-05-16
4020834,1975-05-16
D242635,1975-05-16
4065941,1975-05-16
4017886,1975-05-16
4025938,1975-05-16
4073142,1975-05-16
4019100,1975-05-16
3961220,1975-05-16
3973420,1975-05-16
3997022,1975-05-16
4062822,1975-05-16
4124216,1975-05-16
4050997,1975-05-16
4056931,1975-05-16
4060592,1975-05-16
4033081,1975-05-16
3968451,1975-05-16
4031481,1975-05-16
4003884,1975-05-16
3974555,1975-05-16
3974351,1975-05-16
3960345,1975-05-16
4027917,1975-05-16
3958502,1975-05-16
3990371,1975-05-16
RE28754,1975-05-16
4008910,1975-05-16
3937160,1975-05-16
3970115,1975-05-16
3968387,1975-05-16
3980051,1975-05-16
3985218,1975-05-16
4023342,1975-05-16
4023979,1975-05-16
3956398,1975-05-16
3993555,1975-05-16
3976858,1975-05-16
4005208,1975-05-16
4095000,1975-05-16
3945660,1975-05-16
3993999,1975-05-16
4003109,1975-05-16
3935197,1975-05-16
4006079,1975-05-16
4008348,1975-05-16
3971364,1975-05-16
4003432,1975-05-16
3989108,1975-05-16
4163751,1975-05-16
4086059,1975-05-16
4077967,1975-05-16
4240723,1975-05-16
3980965,1975-05-16
3988588,1975-05-16
3974391,1975-05-16
3970916,1975-05-16
4083910,1975-05-16
4051918,1975-05-16
3974848,1975-05-16
3935192,1975-05-16
3977666,1975-05-16
4008298,1975-05-16
4008686,1975-05-16
3947923,1975-05-16
4012124,1975-05-16
3981997,1975-05-16
4008816,1975-05-16
3993991,1975-05-16
4009557,1975-05-16
3980891,1975-05-16
D242794,1975-05-16
3967659,1975-05-16
3998464,1975-05-16
3988932,1975-05-16
4010058,1975-05-16
4006077,1975-05-16
3970856,1975-05-16
3959922,1975-05-16
3993020,1975-05-16
4286021,1975-05-16
3967784,1975-05-16
4380219,1975-05-16
4019816,1975-05-16
4002668,1975-05-16
4009472,1975-05-16
4022296,1975-05-16
4019607,1975-05-16
4042067,1975-05-16
3995719,1975-05-16
3943654,1975-05-16
4064180,1975-05-16
3974554,1975-05-16
4011029,1975-05-16
3993354,1975-05-16
4089762,1975-05-16
4068259,1975-05-16
4051589,1975-05-16
4089758,1975-05-16
4008272,1975-05-16
3997904,1975-05-16
3952419,1975-05-16
4007681,1975-05-16
3997021,1975-05-16
3992503,1975-05-16
4005348,1975-05-16
3962103,1975-05-16
3977599,1975-05-16
4028530,1975-05-16
4021208,1975-05-16
4035791,1975-05-16
4013180,1975-05-16
4047729,1975-05-16
4009403,1975-05-16
4015679,1975-05-16
4068666,1975-05-16
3982589,1975-05-16
3975803,1975-05-16
4002656,1975-05-16
4010390,1975-05-16
3959890,1975-05-16
3972489,1975-05-16
4008001,1975-05-16
4045243,1975-05-19
3998214,1975-05-19
4054195,1975-05-19
3976593,1975-05-19
4055697,1975-05-19
D245879,1975-05-19
D243631,1975-05-19
D245039,1975-05-19
D244293,1975-05-19
4042403,1975-05-19
3984613,1975-05-19
4006071,1975-05-19
4042288,1975-05-19
3962801,1975-05-19
3980236,1975-05-19
3958569,1975-05-19
4005298,1975-05-19
3984556,1975-05-19
3999739,1975-05-19
4033151,1975-05-19
3979932,1975-05-19
3978534,1975-05-19
4007773,1975-05-19
3994041,1975-05-19
4053576,1975-05-19
4051009,1975-05-19
3967474,1975-05-19
4020737,1975-05-19
4037939,1975-05-19
3992779,1975-05-19
3985064,1975-05-19
3985183,1975-05-19
4005386,1975-05-19
3992700,1975-05-19
4034626,1975-05-19
3986954,1975-05-19
3961446,1975-05-19
3936113,1975-05-19
4003859,1975-05-19
3973698,1975-05-19
4003397,1975-05-16
3986416,1975-05-19
3985101,1975-07-02
4082610,1975-05-16
3983309,1975-05-16
4131572,1975-05-16
3995076,1975-05-19
4025417,1975-05-19
4017110,1975-05-19
3981175,1975-05-19
3982658,1975-05-19
3994312,1975-05-19
3957116,1975-05-19
3969749,1975-05-19
3965394,1975-05-19
3964340,1975-05-19
4016470,1975-05-19
3982644,1975-05-19
3997605,1975-05-19
3955279,1975-05-19
4018620,1975-05-19
D244336,1975-05-19
3981893,1975-05-19
3951180,1975-05-19
3984750,1975-05-19
3987551,1975-05-19
4040459,1975-05-19
4030778,1975-05-19
4007516,1975-05-19
3985152,1975-05-19
4042226,1975-05-19
3958280,1975-05-19
3938764,1975-05-19
3987246,1975-05-19
4016377,1975-05-19
4001954,1975-05-19
3990387,1975-05-19
4033270,1975-05-19
4006754,1975-05-19
4011806,1975-05-19
3999100,1975-05-19
D245170,1975-05-19
3998502,1975-05-19
3998453,1975-05-19
3981586,1975-05-19
3996501,1975-05-19
3983649,1975-05-19
4030524,1975-05-19
4028757,1975-05-19
3966159,1975-05-19
4041235,1975-05-19
3994355,1975-05-19
3983690,1975-05-19
3955718,1975-05-19
3985320,1975-05-19
3936921,1975-05-19
3992404,1975-05-19
4001722,1975-05-19
4000995,1975-05-19
3945329,1975-05-19
3961787,1975-05-19
4044930,1975-05-19
4057120,1975-05-19
3981341,1975-05-19
4076207,1975-05-19
4020798,1975-05-19
3993050,1975-05-19
3997232,1975-05-19
4007211,1975-05-19
4015737,1975-05-19
3971714,1975-05-19
4012364,1975-05-19
3998757,1975-05-19
3993113,1975-05-19
3944141,1975-05-19
3955763,1975-05-19
RE29243,1975-05-19
4064228,1975-05-19
4029878,1975-05-19
3955562,1975-05-19
3948564,1975-05-19
3970892,1975-05-19
3997959,1975-05-19
4086769,1975-05-19
4140060,1975-05-19
4011725,1975-05-19
3971380,1975-05-19
3976622,1975-05-19
4060716,1975-05-19
3998961,1975-05-19
3978926,1975-05-19
4052495,1975-05-19
4057595,1975-05-19
4075935,1975-05-19
4044466,1975-05-19
3967105,1975-05-19
3986209,1975-05-19
3972718,1975-05-19
4019535,1975-05-19
3984037,1975-05-19
3980705,1975-05-19
3984725,1975-05-19
3976164,1975-05-19
4007550,1975-05-19
3970758,1975-05-19
4113392,1975-05-19
4027085,1975-05-19
3966944,1975-05-19
4017627,1975-05-19
4043995,1975-05-19
4018712,1975-05-19
3964339,1975-05-19
3936917,1975-05-19
3964232,1975-05-19
4019625,1975-05-19
4003880,1975-05-19
RE29281,1975-05-19
RE29282,1975-05-19
3990241,1975-05-19
3945997,1975-05-19
3978066,1975-05-19
4016449,1975-05-19
3983093,1975-05-19
3965588,1975-05-19
3995685,1975-05-19
4010617,1975-05-19
4024750,1975-05-19
3959846,1975-05-19
3975678,1975-05-19
3967686,1975-05-19
3989561,1975-05-19
4018675,1975-05-19
4001800,1975-05-19
3946370,1975-05-19
4020928,1975-05-19
3963181,1975-05-19
3993268,1975-05-19
4002644,1975-05-19
D243467,1975-05-19
3977528,1975-05-19
3965839,1975-05-19
4004569,1975-05-19
3998166,1975-05-19
4046857,1975-05-19
4009581,1975-05-19
3952556,1975-05-19
3989276,1975-05-19
3993150,1975-05-19
3987573,1975-05-19
3985672,1975-05-19
4024851,1975-05-19
3961292,1975-05-19
3945070,1975-05-19
4055189,1975-05-19
3993250,1975-05-19
4069140,1975-05-19
3964103,1975-05-19
4005472,1975-05-19
4024379,1975-05-19
4042954,1975-05-19
3983987,1975-05-19
3975497,1975-05-19
3973171,1975-05-19
4041093,1975-05-19
4044052,1975-05-19
3971312,1975-05-19
3985243,1975-05-19
4086819,1975-05-19
3940835,1975-05-19
4026008,1975-05-19
4009311,1975-05-19
4017963,1975-05-19
3998683,1975-05-19
4011868,1975-05-19
4074774,1975-05-19
4086124,1975-05-19
4025176,1975-05-19
3965031,1975-05-19
3945075,1975-05-19
D243230,1975-05-19
4037205,1975-05-19
3954146,1975-05-19
3995052,1975-05-19
4075826,1975-05-19
4020286,1975-05-19
4006669,1975-05-19
4026007,1975-05-19
3971772,1975-05-19
D242759,1975-05-19
3992873,1975-05-19
4062935,1975-05-19
4143124,1975-05-19
4300159,1975-05-19
3945191,1975-05-19
3968110,1975-05-19
3976642,1975-05-19
3984408,1975-05-19
4144216,1975-05-19
3957714,1975-05-19
3973608,1975-05-19
4035549,1975-05-19
4066631,1975-05-19
4432943,1975-05-19
3967434,1975-05-19
4008802,1975-05-19
4010489,1975-05-19
4003132,1975-05-19
3962813,1975-05-19
3966361,1975-05-19
3957759,1975-05-19
4104475,1975-05-19
4012196,1975-05-19
3993057,1975-05-19
3999529,1975-05-19
D242595,1975-05-19
3968743,1975-05-19
4002851,1975-05-19
3990462,1975-05-19
4041278,1975-05-19
4008508,1975-05-19
3962481,1975-05-19
4024236,1975-05-19
3961941,1975-05-19
3997726,1975-05-19
4070548,1975-05-19
3996523,1975-05-19
4005692,1975-05-19
D243655,1975-05-19
3984927,1975-05-19
4009666,1975-05-19
3984234,1975-05-19
4014812,1975-05-19
4044751,1975-05-19
3969581,1975-05-19
4123326,1975-05-19
4020449,1975-05-19
4056081,1975-05-19
4024144,1975-05-19
3968009,1975-05-19
3989931,1975-05-19
3987290,1975-05-19
3991201,1975-05-19
4022277,1975-05-19
3973124,1975-05-19
3963587,1975-05-19
4064916,1975-05-19
4001062,1975-05-19
4033861,1975-05-19
4061764,1975-05-19
3973029,1975-05-19
3993989,1975-05-19
4103128,1975-05-19
3983442,1975-05-19
3989528,1975-05-19
3973599,1975-05-19
4015155,1975-05-19
RE29006,1975-05-19
3985114,1975-05-19
4001047,1975-05-19
3966161,1975-05-19
3976984,1975-05-19
4031249,1975-05-19
3953536,1975-05-19
3982882,1975-05-19
3956796,1975-05-19
3977833,1975-05-19
4100317,1975-05-19
4002750,1975-05-19
3992684,1975-05-19
3962611,1975-05-19
3984655,1975-05-19
4001114,1975-05-19
4024005,1975-05-19
4030931,1975-05-19
3975624,1975-05-19
4018789,1975-05-19
3977676,1975-05-19
3982101,1975-05-19
3966729,1975-05-19
3975444,1975-05-19
3986036,1975-05-19
3987601,1975-05-19
3996243,1975-05-19
3991081,1975-05-19
3992814,1975-05-19
3953916,1975-05-19
3990113,1975-05-19
4002229,1975-05-19
3966030,1975-05-19
3988517,1975-05-19
3995771,1975-05-19
4040963,1975-05-19
4033610,1975-05-19
4006935,1975-05-19
4054921,1975-05-19
4032323,1975-05-19
4046811,1975-05-19
4067908,1975-05-19
3986377,1975-05-19
3982987,1975-05-19
4008727,1975-05-19
3987948,1975-05-19
3996922,1975-05-19
3977663,1975-05-19
4050338,1975-05-19
3992240,1975-05-19
3977954,1975-05-19
4030559,1975-05-19
4006049,1975-05-19
3990759,1975-05-19
3975605,1975-05-19
4006160,1975-05-19
4069988,1975-05-19
4013830,1975-05-19
3996498,1975-05-19
4063980,1975-05-19
3958720,1975-05-19
3973458,1975-05-19
3965579,1975-05-19
3997842,1975-05-19
4067448,1975-05-19
3985065,1975-05-19
4000412,1975-05-19
4024428,1975-05-19
4020299,1975-05-19
4071506,1975-05-19
3951196,1975-05-19
3993025,1975-05-19
4012114,1975-05-19
4010575,1975-05-19
4062336,1975-05-19
3936382,1975-05-19
4051737,1975-05-19
4040216,1975-05-19
3985502,1975-05-19
4014737,1975-05-19
4022631,1975-05-19
3991463,1975-05-19
D245687,1975-05-19
4042425,1975-05-19
4206004,1975-05-19
4118314,1975-05-19
4155240,1975-05-19
3950518,1975-05-20
3963952,1975-05-19
4008722,1975-05-19
3976474,1975-05-19
3958450,1975-05-19
3978497,1975-05-19
3995285,1975-05-19
4023024,1975-05-19
3955950,1975-05-19
4003743,1975-05-19
3997869,1975-05-19
4044347,1975-05-19
4017612,1975-05-19
4005968,1975-05-19
3989100,1975-05-19
4006448,1975-05-19
4079365,1975-05-19
4023876,1975-05-19
4021379,1975-05-19
4018705,1975-05-19
3991304,1975-05-19
3990530,1975-05-19
3974646,1975-05-19
4058799,1975-05-19
3992233,1975-05-19
4020339,1975-05-19
3973567,1975-05-19
3945734,1975-05-19
4061557,1975-05-19
3994554,1975-05-19
3958187,1975-05-19
4023665,1975-05-19
4022171,1975-05-19
3998763,1975-05-19
3964754,1975-05-19
RE30525,1975-05-19
3950974,1975-05-19
4016673,1975-05-19
4000013,1975-05-19
4020635,1975-05-19
4006493,1975-05-19
3971207,1975-05-19
RE28895,1975-05-19
4036540,1975-05-19
4013088,1975-05-19
4035295,1975-05-19
4114632,1975-05-19
4112591,1975-05-19
4021424,1975-05-19
3988813,1975-05-19
4007692,1975-05-19
3986207,1975-05-19
3967760,1975-05-19
4100129,1975-05-19
4019110,1975-05-19
4016679,1975-05-19
4017400,1975-05-19
3979579,1975-05-19
3967512,1975-05-19
4037169,1975-05-20
4015090,1975-05-20
3996181,1975-05-20
3998485,1975-05-20
4053637,1975-05-20
3988110,1975-05-20
4038368,1975-05-20
3983369,1975-05-20
3997615,1975-05-20
3990934,1975-05-20
4038367,1975-05-20
4120323,1975-05-20
4019192,1975-05-20
4089738,1975-05-20
4260854,1975-05-20
4131594,1975-05-20
4026530,1975-05-20
3941123,1975-05-20
3972670,1975-05-20
4003752,1975-05-20
4005095,1975-05-20
3944995,1975-05-20
4041504,1975-05-19
4024288,1975-05-19
3990222,1975-05-19
4013098,1975-05-19
3978305,1975-05-19
3977669,1975-05-19
4039761,1975-05-19
3987369,1975-05-20
D244058,1975-05-20
3967144,1975-05-19
4009860,1975-05-19
4008138,1975-05-20
4045187,1975-05-20
4029846,1975-05-20
4062824,1975-05-20
4081718,1975-05-20
3971572,1975-05-20
3942301,1975-05-20
4067990,1975-05-20
3985121,1975-05-20
3982081,1975-05-20
4043757,1975-05-20
3992830,1975-05-20
4008772,1975-05-19
4008773,1975-05-19
4011012,1975-05-19
3974883,1975-05-19
3981528,1975-05-19
4017848,1975-05-19
3944913,1975-05-19
3986227,1975-05-19
4019167,1975-05-19
4015815,1975-05-19
4052218,1975-05-19
4014394,1975-05-19
3996438,1975-05-19
4049670,1975-05-19
3997570,1975-05-19
3933339,1975-05-20
3995824,1975-05-20
3963206,1975-05-20
4006277,1975-05-20
4011813,1975-05-20
4031592,1975-05-20
4065898,1975-05-20
3981035,1975-05-20
4036730,1975-05-20
4029935,1975-05-20
4015106,1975-05-20
3999552,1975-05-20
4003056,1975-05-20
3995901,1975-05-20
4021008,1975-05-20
4013745,1975-05-20
D242583,1975-05-20
4033945,1975-05-20
4062864,1975-05-20
4051228,1975-05-20
4001565,1975-05-20
D242781,1975-05-20
3995547,1975-05-20
4044318,1975-05-20
3955140,1975-05-20
3970851,1975-05-20
3970850,1975-05-20
4006298,1975-05-20
4085111,1975-05-20
3984322,1975-05-20
3980778,1975-05-20
3989520,1975-05-20
3982526,1975-05-20
4028392,1975-05-20
4042273,1975-05-20
3996116,1975-05-20
5004183,1975-05-23
3972413,1975-05-20
4008113,1975-05-20
4003192,1975-05-20
3999359,1975-05-20
4021450,1975-05-20
3970490,1975-05-20
4014797,1975-05-20
4066210,1975-05-20
4019751,1975-05-20
3992358,1975-05-20
4020993,1975-05-20
4037724,1975-05-20
4037130,1975-05-20
4031680,1975-05-20
3969903,1975-05-20
3953095,1975-05-20
3963256,1975-05-20
3986699,1975-05-20
4039651,1975-05-20
4008088,1975-05-20
4107564,1975-05-20
3983008,1975-05-20
3976342,1975-05-20
4019929,1975-05-20
3993065,1975-05-20
3998904,1975-05-20
4017189,1975-05-20
4052496,1975-05-20
4038586,1975-05-20
3984147,1975-05-20
4032394,1975-05-20
4012079,1975-05-20
4000004,1975-05-20
3992912,1975-05-20
3969916,1975-05-20
3976024,1975-05-20
4017473,1975-05-20
3973535,1975-05-20
4004225,1975-05-20
3990033,1975-05-20
4016989,1975-05-20
4031236,1975-05-20
3983889,1975-05-20
4010971,1975-05-20
3951473,1975-05-20
4026398,1975-05-20
4027932,1975-05-20
4026610,1975-05-20
4077020,1975-05-20
4026614,1975-05-20
3987896,1975-05-20
4001705,1975-05-20
3984323,1975-05-20
4041662,1975-05-20
3986779,1975-05-19
4231982,1975-05-20
4014986,1975-05-20
4005188,1975-05-20
RE29293,1975-05-20
3964309,1975-05-20
4017169,1975-05-20
3987213,1975-05-20
4018190,1975-05-20
4033764,1975-05-20
4002523,1975-05-19
D243050,1975-05-19
D243048,1975-05-19
4002449,1975-05-21
3990257,1975-05-21
3997200,1975-05-21
3968437,1975-05-21
3995422,1975-05-21
4060594,1975-05-21
3992235,1975-05-21
3968527,1975-05-21
3997925,1975-05-21
3934280,1975-05-21
4029320,1975-05-21
3958330,1975-05-21
4013167,1975-05-21
4011118,1975-05-21
4014382,1975-05-21
3960805,1975-05-19
3981552,1975-05-20
4018963,1975-05-20
3979902,1975-05-20
4176530,1975-05-20
3964202,1975-05-20
3981267,1975-05-20
3986554,1975-05-21
3997151,1975-05-21
4012727,1975-05-21
3931489,1975-05-21
3988065,1975-05-21
3976808,1975-05-21
4016440,1975-05-21
4049045,1975-05-21
3998267,1975-05-21
3964833,1975-05-21
4012184,1975-05-21
3970245,1975-05-21
3969331,1975-05-21
3992637,1975-05-21
4013802,1975-05-21
4002647,1975-05-21
4019858,1975-05-21
4004921,1975-05-20
4029718,1975-05-20
3986551,1975-05-20
4033678,1975-05-21
D242867,1975-05-21
4015118,1975-05-21
4044181,1975-05-21
4036597,1975-05-21
3990536,1975-05-21
3994128,1975-05-21
3964809,1975-05-21
3996084,1975-05-21
3957596,1975-05-21
3979779,1975-05-21
3979485,1975-02-21
4005820,1975-05-21
3961319,1975-05-21
4020854,1975-05-21
3998295,1975-05-21
4028475,1975-05-21
3979356,1975-05-21
3993916,1975-05-21
4048963,1975-05-21
4004151,1975-05-21
4023017,1975-05-21
3969677,1975-05-21
3971326,1975-05-21
4042236,1975-05-21
D243969,1975-05-21
3963249,1975-05-21
3976132,1975-05-21
4006237,1975-05-21
4358001,1975-05-21
3975859,1975-05-21
3966506,1975-05-21
4057446,1975-05-21
4013159,1975-05-21
3997817,1975-05-21
3982181,1975-05-21
4006402,1975-05-21
3980196,1975-05-21
4058986,1975-05-21
3984888,1975-05-21
4034613,1975-05-21
4007318,1975-05-21
4112825,1975-05-21
4022846,1975-05-21
3999254,1975-05-21
3963141,1975-05-21
3971580,1975-05-21
4001910,1975-05-21
4002012,1975-05-21
3998963,1975-05-21
4015012,1975-05-21
3981537,1975-05-21
D243437,1975-05-21
4014385,1975-05-21
4054153,1975-05-21
4128948,1975-05-21
4146557,1975-05-21
3986499,1975-05-21
3961336,1975-05-21
3981679,1975-05-21
3973123,1975-05-21
4008670,1975-05-21
4025282,1975-05-21
4044631,1975-05-21
4000839,1975-05-21
4027696,1975-05-21
3993171,1975-05-21
4107385,1975-05-21
3980734,1975-05-21
4005829,1975-05-21
3985157,1975-05-21
D244318,1975-05-21
3980328,1975-05-21
4048406,1975-05-21
3991567,1975-05-21
4023210,1975-05-21
4135495,1975-05-21
3992620,1975-05-21
3977038,1975-05-21
4024910,1975-05-21
4027525,1975-05-21
4012489,1975-05-21
4003980,1975-05-21
4014831,1975-05-21
4057737,1975-05-21
4029939,1975-05-21
3993941,1975-05-21
3955592,1975-05-21
3961275,1975-05-21
3983881,1975-05-21
4002271,1975-05-21
3977338,1975-05-21
4039294,1975-05-21
3993510,1975-05-21
3983391,1975-05-21
4006323,1975-05-21
3994506,1975-05-21
4029493,1975-05-21
4022720,1975-05-21
3952928,1975-05-31
3963381,1975-05-21
3948264,1975-05-21
4065804,1975-05-21
4011512,1975-05-21
3993548,1975-05-21
4009148,1975-05-21
3983146,1975-05-21
3966979,1975-05-21
3987280,1975-05-21
3965955,1975-05-21
3984337,1975-05-21
3990735,1975-05-21
3959509,1975-05-21
3989885,1975-05-21
4115078,1975-05-21
4015097,1975-05-21
3990114,1975-05-21
3984451,1975-05-21
4002024,1975-05-21
4010352,1975-05-21
